geneA	geneA.ncbi-id	geneA.ensembl-id	geneB	geneB.ncbi-id	geneB.ensembl-id	geneA.perturbation	geneB.perturbation	assay	cell.line	cellosaurus.id	pmid
RB1	NCBIGene:5925	ENSG00000139687	POLR3A	NCBIGene:11128	ENSG00000148606	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	MED11	NCBIGene:400569	ENSG00000161920	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	UBE2N	NCBIGene:7334	ENSG00000177889	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	SMC2	NCBIGene:10592	ENSG00000136824	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	CTDP1	NCBIGene:9150	ENSG00000060069	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	ASH2L	NCBIGene:9070	ENSG00000129691	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	RNF168	NCBIGene:165918	ENSG00000163961	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	WNT4	NCBIGene:54361	ENSG00000162552	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	CHD8	NCBIGene:57680	ENSG00000100888	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	PRDM10	NCBIGene:56980	ENSG00000170325	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	PCGF6	NCBIGene:84108	ENSG00000156374	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	PRMT1	NCBIGene:3276	ENSG00000126457	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	PRPF31	NCBIGene:26121	ENSG00000105618	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	HMGB3	NCBIGene:3149	ENSG00000029993	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	GTF2H4	NCBIGene:2968	ENSG00000213780	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	PRDM7	NCBIGene:11105	ENSG00000126856	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	AIFM1	NCBIGene:9131	ENSG00000156709	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	MED24	NCBIGene:9862	ENSG00000008838	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	UTP3	NCBIGene:57050	ENSG00000132467	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	DR1	NCBIGene:1810	ENSG00000117505	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	NCBP1	NCBIGene:4686	ENSG00000136937	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	PCF11	NCBIGene:51585	ENSG00000165494	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	WDR82	NCBIGene:80335	ENSG00000164091	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	RBBP4	NCBIGene:5928	ENSG00000162521	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	ESPL1	NCBIGene:9700	ENSG00000135476	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	PMF1	NCBIGene:11243	ENSG00000160783	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	CENPP	NCBIGene:401541	ENSG00000188312	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
RB1	NCBIGene:5925	ENSG00000139687	H2BC13	NCBIGene:8340	ENSG00000185130	lof_mutation	CRISPR CAS9	sgRNA depletion assay	NCI-H82	CVCL_1591	30373918
XRN2	NCBIGene:22803	ENSG00000088930	APEX1	NCBIGene:328	ENSG00000100823	shRNA	siRNA	cell viability assay	n/a	n/a	32859985
XRN2	NCBIGene:22803	ENSG00000088930	LIG3	NCBIGene:3980	ENSG00000005156	shRNA	siRNA	cell viability assay	n/a	n/a	32859985
XRN2	NCBIGene:22803	ENSG00000088930	RAD51	NCBIGene:5888	ENSG00000051180	shRNA	siRNA	cell viability assay	n/a	n/a	32859985
XRN2	NCBIGene:22803	ENSG00000088930	BRCA1	NCBIGene:672	ENSG00000012048	shRNA	siRNA	cell viability assay	n/a	n/a	32859985
XRN2	NCBIGene:22803	ENSG00000088930	PRKDC	NCBIGene:5591	ENSG00000253729	shRNA	siRNA	cell viability assay	n/a	n/a	32859985
XRN2	NCBIGene:22803	ENSG00000088930	TP53BP1	NCBIGene:7158	ENSG00000067369	shRNA	siRNA	cell viability assay	n/a	n/a	32859985
XRN2	NCBIGene:22803	ENSG00000088930	XRCC3	NCBIGene:7517	ENSG00000126215	shRNA	siRNA	cell viability assay	n/a	n/a	32859985
XRN2	NCBIGene:22803	ENSG00000088930	RPA1	NCBIGene:6117	ENSG00000132383	shRNA	siRNA	cell viability assay	n/a	n/a	32859985
XRN2	NCBIGene:22803	ENSG00000088930	XRCC1	NCBIGene:7515	ENSG00000073050	shRNA	siRNA	cell viability assay	n/a	n/a	32859985
XRN2	NCBIGene:22803	ENSG00000088930	FEN1	NCBIGene:2237	ENSG00000168496	shRNA	siRNA	cell viability assay	n/a	n/a	32859985
XRN2	NCBIGene:22803	ENSG00000088930	XRCC4	NCBIGene:7518	ENSG00000152422	shRNA	siRNA	cell viability assay	n/a	n/a	32859985
XRN2	NCBIGene:22803	ENSG00000088930	BRCA2	NCBIGene:675	ENSG00000139618	shRNA	siRNA	cell viability assay	n/a	n/a	32859985
XRN2	NCBIGene:22803	ENSG00000088930	LIG4	NCBIGene:3981	ENSG00000174405	shRNA	siRNA	cell viability assay	n/a	n/a	32859985
CHEK1	NCBIGene:1111	ENSG00000149554	BLM	NCBIGene:641	ENSG00000197299	pharmaceutical	siRNA	RNA-interference assay	HeLa	CVCL_0030	26437225
CHEK1	NCBIGene:1111	ENSG00000149554	CDC6	NCBIGene:990	ENSG00000094804	pharmaceutical	siRNA	RNA-interference assay	HeLa	CVCL_0030	26437225
CHEK1	NCBIGene:1111	ENSG00000149554	CDC73	NCBIGene:79577	ENSG00000134371	pharmaceutical	siRNA	RNA-interference assay	HeLa	CVCL_0030	26437225
CHEK1	NCBIGene:1111	ENSG00000149554	FZR1	NCBIGene:51343	ENSG00000105325	pharmaceutical	siRNA	RNA-interference assay	HeLa	CVCL_0030	26437225
CHEK1	NCBIGene:1111	ENSG00000149554	RAD17	NCBIGene:5884	ENSG00000152942	pharmaceutical	siRNA	RNA-interference assay	HeLa	CVCL_0030	26437225
CHEK1	NCBIGene:1111	ENSG00000149554	RFC1	NCBIGene:5981	ENSG00000035928	pharmaceutical	siRNA	RNA-interference assay	HeLa	CVCL_0030	26437225
CHEK1	NCBIGene:1111	ENSG00000149554	WEE1	NCBIGene:7465	ENSG00000166483	pharmaceutical	siRNA	RNA-interference assay	HeLa	CVCL_0030	26437225
BRCA1	NCBIGene:672	ENSG00000012048	WEE1	NCBIGene:7465	ENSG00000166483	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRCA2	NCBIGene:675	ENSG00000139618	CDK9	NCBIGene:1025	ENSG00000136807	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
FNTA	NCBIGene:2339	ENSG00000168522	TOP1	NCBIGene:7150	ENSG00000198900	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
CHEK1	NCBIGene:1111	ENSG00000149554	IGF1R	NCBIGene:3480	ENSG00000140443	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
CHEK1	NCBIGene:1111	ENSG00000149554	VEGFA	NCBIGene:7422	ENSG00000112715	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
CHEK1	NCBIGene:1111	ENSG00000149554	PTEN	NCBIGene:5728	ENSG00000171862	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
KDM5C	NCBIGene:8242	ENSG00000126012	MAP3K1	NCBIGene:4214	ENSG00000095015	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRCA1	NCBIGene:672	ENSG00000012048	CDH1	NCBIGene:999	ENSG00000039068	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
CDK9	NCBIGene:1025	ENSG00000136807	RRM2	NCBIGene:6241	ENSG00000171848	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
ALK	NCBIGene:238	ENSG00000171094	CDK9	NCBIGene:1025	ENSG00000136807	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRCA2	NCBIGene:675	ENSG00000139618	KDM5C	NCBIGene:8242	ENSG00000126012	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRCA1	NCBIGene:672	ENSG00000012048	BRD4	NCBIGene:23476	ENSG00000141867	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRCA1	NCBIGene:672	ENSG00000012048	PDGFRA	NCBIGene:5156	ENSG00000134853	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRCA2	NCBIGene:675	ENSG00000139618	HDAC6	NCBIGene:10013	ENSG00000094631	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
ATM	NCBIGene:472	ENSG00000149311	SETD2	NCBIGene:29072	ENSG00000181555	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
ARID2	NCBIGene:196528	ENSG00000189079	RRM2	NCBIGene:6241	ENSG00000171848	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRCA2	NCBIGene:675	ENSG00000139618	SMARCB1	NCBIGene:6598	ENSG00000099956	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
IGF1R	NCBIGene:3480	ENSG00000140443	PRKDC	NCBIGene:5591	ENSG00000253729	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
IGF1R	NCBIGene:3480	ENSG00000140443	PRKDC	NCBIGene:5591	ENSG00000253729	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
PRKDC	NCBIGene:5591	ENSG00000253729	RRM2	NCBIGene:6241	ENSG00000171848	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
PRKDC	NCBIGene:5591	ENSG00000253729	RRM2	NCBIGene:6241	ENSG00000171848	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
HDAC6	NCBIGene:10013	ENSG00000094631	KDM5C	NCBIGene:8242	ENSG00000126012	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
PARP1	NCBIGene:142	ENSG00000143799	RRM2	NCBIGene:6241	ENSG00000171848	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRCA1	NCBIGene:672	ENSG00000012048	VEGFA	NCBIGene:7422	ENSG00000112715	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
ARID1A	NCBIGene:8289	ENSG00000117713	TOP1	NCBIGene:7150	ENSG00000198900	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
MTOR	NCBIGene:2475	ENSG00000198793	PDGFRA	NCBIGene:5156	ENSG00000134853	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRD4	NCBIGene:23476	ENSG00000141867	PTEN	NCBIGene:5728	ENSG00000171862	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
PDGFRA	NCBIGene:5156	ENSG00000134853	TOP1	NCBIGene:7150	ENSG00000198900	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRD4	NCBIGene:23476	ENSG00000141867	FGFR3	NCBIGene:2261	ENSG00000068078	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
ROR1	NCBIGene:4919	ENSG00000185483	TOP1	NCBIGene:7150	ENSG00000198900	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
KDM5C	NCBIGene:8242	ENSG00000126012	TSC1	NCBIGene:7248	ENSG00000165699	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
PBRM1	NCBIGene:55193	ENSG00000163939	TOP1	NCBIGene:7150	ENSG00000198900	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRCA1	NCBIGene:672	ENSG00000012048	PARP1	NCBIGene:142	ENSG00000143799	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
MTOR	NCBIGene:2475	ENSG00000198793	PRKDC	NCBIGene:5591	ENSG00000253729	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
APC	NCBIGene:324	ENSG00000134982	CDK9	NCBIGene:1025	ENSG00000136807	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
CHEK1	NCBIGene:1111	ENSG00000149554	MTOR	NCBIGene:2475	ENSG00000198793	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRD4	NCBIGene:23476	ENSG00000141867	KDM5C	NCBIGene:8242	ENSG00000126012	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
SMARCA4	NCBIGene:6597	ENSG00000127616	SMARCB1	NCBIGene:6598	ENSG00000099956	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRCA1	NCBIGene:672	ENSG00000012048	FLT3	NCBIGene:2322	ENSG00000122025	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
CDKN2A	NCBIGene:1029	ENSG00000147889	RRM2	NCBIGene:6241	ENSG00000171848	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
HDAC6	NCBIGene:10013	ENSG00000094631	IGF1R	NCBIGene:3480	ENSG00000140443	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
CHEK2	NCBIGene:11200	ENSG00000183765	ERBB2	NCBIGene:2064	ENSG00000141736	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRD4	NCBIGene:23476	ENSG00000141867	DHFR	NCBIGene:1719	ENSG00000228716	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRCA1	NCBIGene:672	ENSG00000012048	FNTA	NCBIGene:2339	ENSG00000168522	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
KDM5C	NCBIGene:8242	ENSG00000126012	MTOR	NCBIGene:2475	ENSG00000198793	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
ROR1	NCBIGene:4919	ENSG00000185483	SMARCB1	NCBIGene:6598	ENSG00000099956	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRD4	NCBIGene:23476	ENSG00000141867	RB1	NCBIGene:5925	ENSG00000139687	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
CHEK1	NCBIGene:1111	ENSG00000149554	SMO	NCBIGene:6608	ENSG00000128602	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
CHEK1	NCBIGene:1111	ENSG00000149554	SMO	NCBIGene:6608	ENSG00000128602	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
CDK9	NCBIGene:1025	ENSG00000136807	SMARCB1	NCBIGene:6598	ENSG00000099956	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
BRCA1	NCBIGene:672	ENSG00000012048	RUNX1	NCBIGene:861	ENSG00000159216	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
KDM5C	NCBIGene:8242	ENSG00000126012	WEE1	NCBIGene:7465	ENSG00000166483	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
ATM	NCBIGene:472	ENSG00000149311	KDM6A	NCBIGene:7403	ENSG00000147050	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
TOP1	NCBIGene:7150	ENSG00000198900	TSC1	NCBIGene:7248	ENSG00000165699	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
MAP3K1	NCBIGene:4214	ENSG00000095015	VHL	NCBIGene:7428	ENSG00000134086	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
SMAD4	NCBIGene:4089	ENSG00000141646	WEE1	NCBIGene:7465	ENSG00000166483	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
CHEK1	NCBIGene:1111	ENSG00000149554	PARP1	NCBIGene:142	ENSG00000143799	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
IGF1R	NCBIGene:3480	ENSG00000140443	MTOR	NCBIGene:2475	ENSG00000198793	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
ERBB2	NCBIGene:2064	ENSG00000141736	TOP1	NCBIGene:7150	ENSG00000198900	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
ERBB2	NCBIGene:2064	ENSG00000141736	TOP1	NCBIGene:7150	ENSG00000198900	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
CDKN2A	NCBIGene:1029	ENSG00000147889	IGF1R	NCBIGene:3480	ENSG00000140443	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
HDAC6	NCBIGene:10013	ENSG00000094631	PBRM1	NCBIGene:55193	ENSG00000163939	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
ATM	NCBIGene:472	ENSG00000149311	SMO	NCBIGene:6608	ENSG00000128602	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	293T	CVCL_0161	28319113
CHEK1	NCBIGene:1111	ENSG00000149554	PRKDC	NCBIGene:5591	ENSG00000253729	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
CHEK1	NCBIGene:1111	ENSG00000149554	PRKDC	NCBIGene:5591	ENSG00000253729	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
MTOR	NCBIGene:2475	ENSG00000198793	TOP1	NCBIGene:7150	ENSG00000198900	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
PRKDC	NCBIGene:5591	ENSG00000253729	VHL	NCBIGene:7428	ENSG00000134086	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
PRKDC	NCBIGene:5591	ENSG00000253729	VHL	NCBIGene:7428	ENSG00000134086	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
CHEK1	NCBIGene:1111	ENSG00000149554	TYMS	NCBIGene:7298	ENSG00000176890	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
CDK4	NCBIGene:1019	ENSG00000135446	PRKDC	NCBIGene:5591	ENSG00000253729	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
CHEK1	NCBIGene:1111	ENSG00000149554	PIK3CA	NCBIGene:5290	ENSG00000121879	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
CHEK1	NCBIGene:1111	ENSG00000149554	SMARCA4	NCBIGene:6597	ENSG00000127616	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
GATA3	NCBIGene:2625	ENSG00000107485	WEE1	NCBIGene:7465	ENSG00000166483	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
AKT1	NCBIGene:207	ENSG00000142208	PRKDC	NCBIGene:5591	ENSG00000253729	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
ADA	NCBIGene:100	ENSG00000196839	CHEK1	NCBIGene:1111	ENSG00000149554	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
PIK3CA	NCBIGene:5290	ENSG00000121879	RRM2	NCBIGene:6241	ENSG00000171848	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
RRM2	NCBIGene:6241	ENSG00000171848	WEE1	NCBIGene:7465	ENSG00000166483	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
PIK3R1	NCBIGene:5295	ENSG00000145675	VHL	NCBIGene:7428	ENSG00000134086	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
CDK9	NCBIGene:1025	ENSG00000136807	RUNX1	NCBIGene:861	ENSG00000159216	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
CDK4	NCBIGene:1019	ENSG00000135446	CHEK2	NCBIGene:11200	ENSG00000183765	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
CASP8	NCBIGene:841	ENSG00000064012	MTOR	NCBIGene:2475	ENSG00000198793	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
CDK9	NCBIGene:1025	ENSG00000136807	ROR1	NCBIGene:4919	ENSG00000185483	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
AKT1	NCBIGene:207	ENSG00000142208	CHEK1	NCBIGene:1111	ENSG00000149554	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
CDK4	NCBIGene:1019	ENSG00000135446	VHL	NCBIGene:7428	ENSG00000134086	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
CDK4	NCBIGene:1019	ENSG00000135446	VHL	NCBIGene:7428	ENSG00000134086	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
HDAC2	NCBIGene:3066	ENSG00000196591	SMARCA4	NCBIGene:6597	ENSG00000127616	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
TSC1	NCBIGene:7248	ENSG00000165699	VHL	NCBIGene:7428	ENSG00000134086	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
HDAC6	NCBIGene:10013	ENSG00000094631	PIK3CA	NCBIGene:5290	ENSG00000121879	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
CHEK1	NCBIGene:1111	ENSG00000149554	VHL	NCBIGene:7428	ENSG00000134086	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
CHEK1	NCBIGene:1111	ENSG00000149554	VHL	NCBIGene:7428	ENSG00000134086	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
APC	NCBIGene:324	ENSG00000134982	VHL	NCBIGene:7428	ENSG00000134086	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
APC	NCBIGene:324	ENSG00000134982	VHL	NCBIGene:7428	ENSG00000134086	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
CASP8	NCBIGene:841	ENSG00000064012	CHEK1	NCBIGene:1111	ENSG00000149554	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
APC	NCBIGene:324	ENSG00000134982	SMARCB1	NCBIGene:6598	ENSG00000099956	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-549	CVCL_0023	28319113
CASP8	NCBIGene:841	ENSG00000064012	CDK9	NCBIGene:1025	ENSG00000136807	CRISPR CAS9	CRISPR CAS9	CRISPR-Cas9 Interference assay	HeLa	CVCL_0030	28319113
