id	category	name	iri
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000162552	biolink:Gene	WNT4	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000100888	biolink:Gene	CHD8	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000170325	biolink:Gene	PRDM10	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000156374	biolink:Gene	PCGF6	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000126457	biolink:Gene	PRMT1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000105618	biolink:Gene	PRPF31	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000029993	biolink:Gene	HMGB3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000213780	biolink:Gene	GTF2H4	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000126856	biolink:Gene	PRDM7	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000156709	biolink:Gene	AIFM1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000008838	biolink:Gene	MED24	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000132467	biolink:Gene	UTP3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000117505	biolink:Gene	DR1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000136937	biolink:Gene	NCBP1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000165494	biolink:Gene	PCF11	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000164091	biolink:Gene	WDR82	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000162521	biolink:Gene	RBBP4	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000135476	biolink:Gene	ESPL1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000160783	biolink:Gene	PMF1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000188312	biolink:Gene	CENPP	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000185130	biolink:Gene	H2BC13	
ensembl:ENSG00000088930	biolink:Gene	XRN2	
ensembl:ENSG00000100823	biolink:Gene	APEX1	
ensembl:ENSG00000088930	biolink:Gene	XRN2	
ensembl:ENSG00000005156	biolink:Gene	LIG3	
ensembl:ENSG00000088930	biolink:Gene	XRN2	
ensembl:ENSG00000051180	biolink:Gene	RAD51	
ensembl:ENSG00000088930	biolink:Gene	XRN2	
ensembl:ENSG00000012048	biolink:Gene	BRCA1	
ensembl:ENSG00000088930	biolink:Gene	XRN2	
ensembl:ENSG00000253729	biolink:Gene	PRKDC	
ensembl:ENSG00000088930	biolink:Gene	XRN2	
ensembl:ENSG00000067369	biolink:Gene	TP53BP1	
ensembl:ENSG00000088930	biolink:Gene	XRN2	
ensembl:ENSG00000126215	biolink:Gene	XRCC3	
ensembl:ENSG00000088930	biolink:Gene	XRN2	
ensembl:ENSG00000132383	biolink:Gene	RPA1	
ensembl:ENSG00000088930	biolink:Gene	XRN2	
ensembl:ENSG00000073050	biolink:Gene	XRCC1	
ensembl:ENSG00000088930	biolink:Gene	XRN2	
ensembl:ENSG00000168496	biolink:Gene	FEN1	
ensembl:ENSG00000088930	biolink:Gene	XRN2	
ensembl:ENSG00000152422	biolink:Gene	XRCC4	
ensembl:ENSG00000088930	biolink:Gene	XRN2	
ensembl:ENSG00000139618	biolink:Gene	BRCA2	
ensembl:ENSG00000088930	biolink:Gene	XRN2	
ensembl:ENSG00000174405	biolink:Gene	LIG4	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000197299	biolink:Gene	BLM	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000094804	biolink:Gene	CDC6	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000134371	biolink:Gene	CDC73	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000105325	biolink:Gene	FZR1	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000152942	biolink:Gene	RAD17	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000035928	biolink:Gene	RFC1	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000012048	biolink:Gene	BRCA1	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000139618	biolink:Gene	BRCA2	
ensembl:ENSG00000136807	biolink:Gene	CDK9	
ensembl:ENSG00000168522	biolink:Gene	FNTA	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000140443	biolink:Gene	IGF1R	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000112715	biolink:Gene	VEGFA	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000171862	biolink:Gene	PTEN	
ensembl:ENSG00000126012	biolink:Gene	KDM5C	
ensembl:ENSG00000095015	biolink:Gene	MAP3K1	
ensembl:ENSG00000012048	biolink:Gene	BRCA1	
ensembl:ENSG00000039068	biolink:Gene	CDH1	
ensembl:ENSG00000136807	biolink:Gene	CDK9	
ensembl:ENSG00000171848	biolink:Gene	RRM2	
ensembl:ENSG00000171094	biolink:Gene	ALK	
ensembl:ENSG00000136807	biolink:Gene	CDK9	
ensembl:ENSG00000139618	biolink:Gene	BRCA2	
ensembl:ENSG00000126012	biolink:Gene	KDM5C	
ensembl:ENSG00000012048	biolink:Gene	BRCA1	
ensembl:ENSG00000141867	biolink:Gene	BRD4	
ensembl:ENSG00000012048	biolink:Gene	BRCA1	
ensembl:ENSG00000134853	biolink:Gene	PDGFRA	
ensembl:ENSG00000139618	biolink:Gene	BRCA2	
ensembl:ENSG00000094631	biolink:Gene	HDAC6	
ensembl:ENSG00000149311	biolink:Gene	ATM	
ensembl:ENSG00000181555	biolink:Gene	SETD2	
ensembl:ENSG00000189079	biolink:Gene	ARID2	
ensembl:ENSG00000171848	biolink:Gene	RRM2	
ensembl:ENSG00000139618	biolink:Gene	BRCA2	
ensembl:ENSG00000099956	biolink:Gene	SMARCB1	
ensembl:ENSG00000140443	biolink:Gene	IGF1R	
ensembl:ENSG00000253729	biolink:Gene	PRKDC	
ensembl:ENSG00000140443	biolink:Gene	IGF1R	
ensembl:ENSG00000253729	biolink:Gene	PRKDC	
ensembl:ENSG00000253729	biolink:Gene	PRKDC	
ensembl:ENSG00000171848	biolink:Gene	RRM2	
ensembl:ENSG00000253729	biolink:Gene	PRKDC	
ensembl:ENSG00000171848	biolink:Gene	RRM2	
ensembl:ENSG00000094631	biolink:Gene	HDAC6	
ensembl:ENSG00000126012	biolink:Gene	KDM5C	
ensembl:ENSG00000143799	biolink:Gene	PARP1	
ensembl:ENSG00000171848	biolink:Gene	RRM2	
ensembl:ENSG00000012048	biolink:Gene	BRCA1	
ensembl:ENSG00000112715	biolink:Gene	VEGFA	
ensembl:ENSG00000117713	biolink:Gene	ARID1A	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000198793	biolink:Gene	MTOR	
ensembl:ENSG00000134853	biolink:Gene	PDGFRA	
ensembl:ENSG00000141867	biolink:Gene	BRD4	
ensembl:ENSG00000171862	biolink:Gene	PTEN	
ensembl:ENSG00000134853	biolink:Gene	PDGFRA	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000141867	biolink:Gene	BRD4	
ensembl:ENSG00000068078	biolink:Gene	FGFR3	
ensembl:ENSG00000185483	biolink:Gene	ROR1	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000126012	biolink:Gene	KDM5C	
ensembl:ENSG00000165699	biolink:Gene	TSC1	
ensembl:ENSG00000163939	biolink:Gene	PBRM1	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000012048	biolink:Gene	BRCA1	
ensembl:ENSG00000143799	biolink:Gene	PARP1	
ensembl:ENSG00000198793	biolink:Gene	MTOR	
ensembl:ENSG00000253729	biolink:Gene	PRKDC	
ensembl:ENSG00000134982	biolink:Gene	APC	
ensembl:ENSG00000136807	biolink:Gene	CDK9	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000198793	biolink:Gene	MTOR	
ensembl:ENSG00000141867	biolink:Gene	BRD4	
ensembl:ENSG00000126012	biolink:Gene	KDM5C	
ensembl:ENSG00000127616	biolink:Gene	SMARCA4	
ensembl:ENSG00000099956	biolink:Gene	SMARCB1	
ensembl:ENSG00000012048	biolink:Gene	BRCA1	
ensembl:ENSG00000122025	biolink:Gene	FLT3	
ensembl:ENSG00000147889	biolink:Gene	CDKN2A	
ensembl:ENSG00000171848	biolink:Gene	RRM2	
ensembl:ENSG00000094631	biolink:Gene	HDAC6	
ensembl:ENSG00000140443	biolink:Gene	IGF1R	
ensembl:ENSG00000183765	biolink:Gene	CHEK2	
ensembl:ENSG00000141736	biolink:Gene	ERBB2	
ensembl:ENSG00000141867	biolink:Gene	BRD4	
ensembl:ENSG00000228716	biolink:Gene	DHFR	
ensembl:ENSG00000012048	biolink:Gene	BRCA1	
ensembl:ENSG00000168522	biolink:Gene	FNTA	
ensembl:ENSG00000126012	biolink:Gene	KDM5C	
ensembl:ENSG00000198793	biolink:Gene	MTOR	
ensembl:ENSG00000185483	biolink:Gene	ROR1	
ensembl:ENSG00000099956	biolink:Gene	SMARCB1	
ensembl:ENSG00000141867	biolink:Gene	BRD4	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000128602	biolink:Gene	SMO	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000128602	biolink:Gene	SMO	
ensembl:ENSG00000136807	biolink:Gene	CDK9	
ensembl:ENSG00000099956	biolink:Gene	SMARCB1	
ensembl:ENSG00000012048	biolink:Gene	BRCA1	
ensembl:ENSG00000159216	biolink:Gene	RUNX1	
ensembl:ENSG00000126012	biolink:Gene	KDM5C	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000149311	biolink:Gene	ATM	
ensembl:ENSG00000147050	biolink:Gene	KDM6A	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000165699	biolink:Gene	TSC1	
ensembl:ENSG00000095015	biolink:Gene	MAP3K1	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000141646	biolink:Gene	SMAD4	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000143799	biolink:Gene	PARP1	
ensembl:ENSG00000140443	biolink:Gene	IGF1R	
ensembl:ENSG00000198793	biolink:Gene	MTOR	
ensembl:ENSG00000141736	biolink:Gene	ERBB2	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000141736	biolink:Gene	ERBB2	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000147889	biolink:Gene	CDKN2A	
ensembl:ENSG00000140443	biolink:Gene	IGF1R	
ensembl:ENSG00000094631	biolink:Gene	HDAC6	
ensembl:ENSG00000163939	biolink:Gene	PBRM1	
ensembl:ENSG00000149311	biolink:Gene	ATM	
ensembl:ENSG00000128602	biolink:Gene	SMO	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000253729	biolink:Gene	PRKDC	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000253729	biolink:Gene	PRKDC	
ensembl:ENSG00000198793	biolink:Gene	MTOR	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000253729	biolink:Gene	PRKDC	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000253729	biolink:Gene	PRKDC	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000176890	biolink:Gene	TYMS	
ensembl:ENSG00000135446	biolink:Gene	CDK4	
ensembl:ENSG00000253729	biolink:Gene	PRKDC	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000121879	biolink:Gene	PIK3CA	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000127616	biolink:Gene	SMARCA4	
ensembl:ENSG00000107485	biolink:Gene	GATA3	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000142208	biolink:Gene	AKT1	
ensembl:ENSG00000253729	biolink:Gene	PRKDC	
ensembl:ENSG00000196839	biolink:Gene	ADA	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000121879	biolink:Gene	PIK3CA	
ensembl:ENSG00000171848	biolink:Gene	RRM2	
ensembl:ENSG00000171848	biolink:Gene	RRM2	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000145675	biolink:Gene	PIK3R1	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000136807	biolink:Gene	CDK9	
ensembl:ENSG00000159216	biolink:Gene	RUNX1	
ensembl:ENSG00000135446	biolink:Gene	CDK4	
ensembl:ENSG00000183765	biolink:Gene	CHEK2	
ensembl:ENSG00000064012	biolink:Gene	CASP8	
ensembl:ENSG00000198793	biolink:Gene	MTOR	
ensembl:ENSG00000136807	biolink:Gene	CDK9	
ensembl:ENSG00000185483	biolink:Gene	ROR1	
ensembl:ENSG00000142208	biolink:Gene	AKT1	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000135446	biolink:Gene	CDK4	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000135446	biolink:Gene	CDK4	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000196591	biolink:Gene	HDAC2	
ensembl:ENSG00000127616	biolink:Gene	SMARCA4	
ensembl:ENSG00000165699	biolink:Gene	TSC1	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000094631	biolink:Gene	HDAC6	
ensembl:ENSG00000121879	biolink:Gene	PIK3CA	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000134982	biolink:Gene	APC	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000134982	biolink:Gene	APC	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000064012	biolink:Gene	CASP8	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000134982	biolink:Gene	APC	
ensembl:ENSG00000099956	biolink:Gene	SMARCB1	
ensembl:ENSG00000064012	biolink:Gene	CASP8	
ensembl:ENSG00000136807	biolink:Gene	CDK9	
ensembl:ENSG00000198793	biolink:Gene	MTOR	
ensembl:ENSG00000171862	biolink:Gene	PTEN	
ensembl:ENSG00000111276	biolink:Gene	CDKN1B	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000126012	biolink:Gene	KDM5C	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000126012	biolink:Gene	KDM5C	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000068078	biolink:Gene	FGFR3	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000189079	biolink:Gene	ARID2	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000117713	biolink:Gene	ARID1A	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000012048	biolink:Gene	BRCA1	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000135446	biolink:Gene	CDK4	
ensembl:ENSG00000116478	biolink:Gene	HDAC1	
ensembl:ENSG00000134853	biolink:Gene	PDGFRA	
ensembl:ENSG00000171848	biolink:Gene	RRM2	
ensembl:ENSG00000068078	biolink:Gene	FGFR3	
ensembl:ENSG00000168522	biolink:Gene	FNTA	
ensembl:ENSG00000096968	biolink:Gene	JAK2	
ensembl:ENSG00000145675	biolink:Gene	PIK3R1	
ensembl:ENSG00000171862	biolink:Gene	PTEN	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000099956	biolink:Gene	SMARCB1	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000012048	biolink:Gene	BRCA1	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000012048	biolink:Gene	BRCA1	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000149311	biolink:Gene	ATM	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000196591	biolink:Gene	HDAC2	
ensembl:ENSG00000168522	biolink:Gene	FNTA	
ensembl:ENSG00000147050	biolink:Gene	KDM6A	
ensembl:ENSG00000012048	biolink:Gene	BRCA1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000105810	biolink:Gene	CDK6	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000198793	biolink:Gene	MTOR	
ensembl:ENSG00000141646	biolink:Gene	SMAD4	
ensembl:ENSG00000145675	biolink:Gene	PIK3R1	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000141736	biolink:Gene	ERBB2	
ensembl:ENSG00000171848	biolink:Gene	RRM2	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000066468	biolink:Gene	FGFR2	
ensembl:ENSG00000141867	biolink:Gene	BRD4	
ensembl:ENSG00000169032	biolink:Gene	MAP2K1	
ensembl:ENSG00000134853	biolink:Gene	PDGFRA	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000157404	biolink:Gene	KIT	
ensembl:ENSG00000108443	biolink:Gene	RPS6KB1	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000121879	biolink:Gene	PIK3CA	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000139618	biolink:Gene	BRCA2	
ensembl:ENSG00000108443	biolink:Gene	RPS6KB1	
ensembl:ENSG00000171848	biolink:Gene	RRM2	
ensembl:ENSG00000012048	biolink:Gene	BRCA1	
ensembl:ENSG00000196591	biolink:Gene	HDAC2	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000169032	biolink:Gene	MAP2K1	
ensembl:ENSG00000196591	biolink:Gene	HDAC2	
ensembl:ENSG00000169032	biolink:Gene	MAP2K1	
ensembl:ENSG00000136807	biolink:Gene	CDK9	
ensembl:ENSG00000134853	biolink:Gene	PDGFRA	
ensembl:ENSG00000171848	biolink:Gene	RRM2	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000171848	biolink:Gene	RRM2	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000080824	biolink:Gene	HSP90AA1	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000080824	biolink:Gene	HSP90AA1	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000080824	biolink:Gene	HSP90AA1	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000066468	biolink:Gene	FGFR2	
ensembl:ENSG00000095015	biolink:Gene	MAP3K1	
ensembl:ENSG00000185483	biolink:Gene	ROR1	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000064012	biolink:Gene	CASP8	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000147050	biolink:Gene	KDM6A	
ensembl:ENSG00000116062	biolink:Gene	MSH6	
ensembl:ENSG00000163939	biolink:Gene	PBRM1	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000108443	biolink:Gene	RPS6KB1	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000135446	biolink:Gene	CDK4	
ensembl:ENSG00000141736	biolink:Gene	ERBB2	
ensembl:ENSG00000097007	biolink:Gene	ABL1	
ensembl:ENSG00000108443	biolink:Gene	RPS6KB1	
ensembl:ENSG00000136807	biolink:Gene	CDK9	
ensembl:ENSG00000121879	biolink:Gene	PIK3CA	
ensembl:ENSG00000136807	biolink:Gene	CDK9	
ensembl:ENSG00000253729	biolink:Gene	PRKDC	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000168522	biolink:Gene	FNTA	
ensembl:ENSG00000105810	biolink:Gene	CDK6	
ensembl:ENSG00000068078	biolink:Gene	FGFR3	
ensembl:ENSG00000196591	biolink:Gene	HDAC2	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000122025	biolink:Gene	FLT3	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000136807	biolink:Gene	CDK9	
ensembl:ENSG00000141646	biolink:Gene	SMAD4	
ensembl:ENSG00000136807	biolink:Gene	CDK9	
ensembl:ENSG00000141646	biolink:Gene	SMAD4	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000105976	biolink:Gene	MET	
ensembl:ENSG00000064012	biolink:Gene	CASP8	
ensembl:ENSG00000111276	biolink:Gene	CDKN1B	
ensembl:ENSG00000171791	biolink:Gene	BCL2	
ensembl:ENSG00000135446	biolink:Gene	CDK4	
ensembl:ENSG00000111276	biolink:Gene	CDKN1B	
ensembl:ENSG00000140443	biolink:Gene	IGF1R	
ensembl:ENSG00000136807	biolink:Gene	CDK9	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000117713	biolink:Gene	ARID1A	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000117713	biolink:Gene	ARID1A	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000149311	biolink:Gene	ATM	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000135446	biolink:Gene	CDK4	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000112715	biolink:Gene	VEGFA	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000141736	biolink:Gene	ERBB2	
ensembl:ENSG00000197122	biolink:Gene	SRC	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000146648	biolink:Gene	EGFR	
ensembl:ENSG00000183765	biolink:Gene	CHEK2	
ensembl:ENSG00000167548	biolink:Gene	KMT2D	
ensembl:ENSG00000169032	biolink:Gene	MAP2K1	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000169032	biolink:Gene	MAP2K1	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000197122	biolink:Gene	SRC	
ensembl:ENSG00000127616	biolink:Gene	SMARCA4	
ensembl:ENSG00000189079	biolink:Gene	ARID2	
ensembl:ENSG00000127616	biolink:Gene	SMARCA4	
ensembl:ENSG00000075624	biolink:Gene	ACTB	
ensembl:ENSG00000173473	biolink:Gene	SMARCC1	
ensembl:ENSG00000139613	biolink:Gene	SMARCC2	
ensembl:ENSG00000106348	biolink:Gene	IMPDH1	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000183765	biolink:Gene	CHEK2	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000131747	biolink:Gene	TOP2A	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000177302	biolink:Gene	TOP3A	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000183765	biolink:Gene	CHEK2	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000106348	biolink:Gene	IMPDH1	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000094804	biolink:Gene	CDC6	
ensembl:ENSG00000183765	biolink:Gene	CHEK2	
ensembl:ENSG00000094804	biolink:Gene	CDC6	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000134371	biolink:Gene	CDC73	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000134371	biolink:Gene	CDC73	
ensembl:ENSG00000183765	biolink:Gene	CHEK2	
ensembl:ENSG00000134371	biolink:Gene	CDC73	
ensembl:ENSG00000143799	biolink:Gene	PARP1	
ensembl:ENSG00000139618	biolink:Gene	BRCA2	
ensembl:ENSG00000196839	biolink:Gene	ADA	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000167552	biolink:Gene	TUBA1A	
ensembl:ENSG00000104723	biolink:Gene	TUSC3	
ensembl:ENSG00000196839	biolink:Gene	ADA	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000139618	biolink:Gene	BRCA2	
ensembl:ENSG00000131747	biolink:Gene	TOP2A	
ensembl:ENSG00000139618	biolink:Gene	BRCA2	
ensembl:ENSG00000177302	biolink:Gene	TOP3A	
ensembl:ENSG00000139618	biolink:Gene	BRCA2	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000165392	biolink:Gene	WRN	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000165392	biolink:Gene	WRN	
ensembl:ENSG00000167552	biolink:Gene	TUBA1A	
ensembl:ENSG00000134371	biolink:Gene	CDC73	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000131747	biolink:Gene	TOP2A	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000177302	biolink:Gene	TOP3A	
ensembl:ENSG00000166483	biolink:Gene	WEE1	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000197299	biolink:Gene	BLM	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
ensembl:ENSG00000197299	biolink:Gene	BLM	
ensembl:ENSG00000183765	biolink:Gene	CHEK2	
ensembl:ENSG00000197299	biolink:Gene	BLM	
ensembl:ENSG00000097046	biolink:Gene	CDC7	
ensembl:ENSG00000141867	biolink:Gene	BRD4	
ensembl:ENSG00000136807	biolink:Gene	CDK9	
ensembl:ENSG00000141867	biolink:Gene	BRD4	
ensembl:ENSG00000167552	biolink:Gene	TUBA1A	
ensembl:ENSG00000176208	biolink:Gene	ATAD5	
ensembl:ENSG00000167552	biolink:Gene	TUBA1A	
ensembl:ENSG00000149554	biolink:Gene	CHEK1	
